19	4	0	2	1	Popo's has been around forever and it certainly looks the part. The neighborhood ain't great and the strip mall it's located in looks awfully scary at certain times of night, but it's definitely worth the risk. ...  ... The best days to visit are definitely Tuesdays and Saturdays, when they serve $.99 margaritas. While not the greatest margaritas in the world, you can actually taste the tequila and for $.99, you don't have much to lose. Generally, I get a chicken chimichanga or red chili burrito, both of which are solid and filling choices. If I'm heading over on a Saturday, I'll get a bowl of their red menudo, which is by far the best red menudo I've ever had. The chili has a nice kick, but overall it's a more subtle flavor than is generally found in a bowl of red. Works great as a late-night accompaniment to a margarita. ...  ... The staff are all pretty friendly and in the decade I've been going here, there hasn't really been a whole lot of employee turnover. It can be kind of a chore to get a seat on certain days, due to the customer traffic, and the parking lot is a pain in the butt, but if you're a west-sider with an appetite for Mexican food, Popo's should be in your itinerary.
19	3	3	5	2	Dear Popo's, ...  ...    If I had a stomach made of steel and a titan digestive system I would just love you until you overflooded with love. ...  ... Unfortunately I do not, and every time I come back from a scrumtious meal from you I am full of heartburn and have a tummy ache all day long :( ...  ... Okay, away from my own selfish additives, here is the low down on Popo's Mexican Food: ...  ... Popo's is located in a small strip mall, so keep you're eyes peeled because it's easy to miss! It is a classic for west Phoenix residents and has created a permanent buzz. Right when you walk in the staff greets you and serves you like the pros they are. This establishment has stood it's ground and kept a huge amount of loyals for years upon years.  ...  ... The food is served in beyond generous portions. Mountains of guacamole, sour cream and meat are piled onto the dish. Beans are rice are given an extra flair with this way-better-than-average salsa and cheese. The meat is so flavorful and juicy it's sure to be remembered. ...  ... Overall, the food is really good! However, if you are not use to eating heavy portions and extra fried food, it can be a bit rough on you. I would give Popo's four stars but due to the stomach ache and heartburn I had the rest of the day afterwards, I had to deduct a star. ...  ... If you are into big and yummy meals and have no limitations on portions and fats, then this place will be you're wonderland ;)
19	5	0	1	0	I've been eating at this restaurant for over 25 years. They serve the BEST mexican food in town. HANDS DOWN! The atmosphere is great for families or a date night! ...  ... The parking situation can sometimes be "interesting" and the area isn't the BEST part of town... but well worth it!
19	5	0	1	0	As visitors to Phoenix this past weekend, our group decided we wanted some delicious Mexican cuisine. We found a review for this place online and drove about 20 minutes (to what seemed like BFE) and finally arrived with hungry bellies. We were greeted by all 5 of the ladies standing near the entrance who seated us quickly. Our waitress arrived at our table quickly for our drink orders and was quite helpful.  ...  ... My only complaint about the service is that my friend's father wanted to try their $4 Rita-tini (?) that was advertised on the wall that was made with 3 Amigos Tequila. When he asked for the $4 special, we were told it was strictly for happy hour. The sign itself said absolutely nothing about happy hour - and the only reason I mention this is because every other sign in the bar that offered a drink special -only for happy hour- designated that clearly on the sign. The waitress wasn't amused when he jokingly asked if she could make an exception.  ...  ... Our meals were simply delicious. The carne asada was easily the best carne asada I've ever had, and being from Southern California I would like to think we have quite the selection. I personally ordered a 2 Chicken Tacos plate, which included rice and beans. The chicken was cooked differently from any other place I have ever been to, it was incredibly juicy and surprisingly flavorful.  ...  ... I couldn't pin point exactly what the other people at my table had ordered, but we were all settling into food comas shortly after commencing our delightful lunch (which wasn't the best thing considering we all had a 5 hour drive to make back to California). ...  ... If I ever find myself in Phoenix again, or even somewhere remotely close by- I would definitely stop in for another meal.
19	5	0	0	0	Been eating here on and off since 1982. My favorite Mexican food restaurant in Phoenix
19	4	0	3	0	A girl friend & I went to this place based on the rave reviews of a coworker. When we parked we thought about maybe reconsidering our decision because it didn't look quite that appealing.  ...  ... Thank goodness we stayed! As soon as we walked in the yummy smell hit us. The place is simple, nothing fancy, but the food is good (we shared a sampler, which filled us both to the brim), reasonably priced & the Cadillac Margaritas are STRONG. The waitress was very nice & didn't rush us when it was closing time,,,,, it took us a while to finish those Margaritas, lol. If you have more than 1 I have 2 words for you. Designated Driver :) ...  ... Great place to come for a casual dinner or lunch with coworkers or friends. Not a place to take a date if you're trying to impress them :)  ... It's in a strip mall with limited parking, on some days I've heard you have to be there early to get a parking space & a table. We went late on a Friday night & had no issue with either though.
19	4	0	0	0	Love Popo's! Used to come here all the time when I lived in Phoenix way back in the 80's.  Love just about everything---great machaca.  Now whenever I visit relatives in Phoenix, I always make them take me here as soon as I hit town!  Glad to see it's lasted all these years..
19	5	4	3	3	This one is easy...PoPo's is the real deal, straight up. ...  ... It's been a institution for 46 years; I first ate there back in 1980.  This is classic, Nana's style Sonoran food.  I noticed that there are some reviewers here that rave about it but only rate it at 3 stars...por que?   ...  ... Heed not any naysayers. You don't stay in business for half a century making bad Mexican food in a town saturated with Mexican restaurants.  ...  ... It requires no further explanation; no "this was good but that was bland." "It's a shady part of town." "Parking is wack!".  It's a given that it's in Maryvale, the lot is small and in 46 years some individual dishes here and there are bound to be misses.  Just go there, order what looks good and you'll see for yourself why this place keeps packing them in year after year.
19	1	0	2	0	I I tried Popo's Mexican in Glendale, AZ at the new location off of Bell Rd. I will never return again. Horrid service, and the food was sub-par. Fried beans were microwaved, chicken tasted like water, and no cheese with the Fajita? What is everyone raving about? What a terrible restaurant.
19	5	0	2	0	For those of you with a cast iron stomach, you'll do well. For the rest of us mortals, well, I suggest staying near the bathroom the next day.  ...  ... Sounds horrible, but it really isn't. The food is really, really good. The portions are ridiculous, and they are not afraid to toss half a pound of cheese on your plate. Of course, you'll pay for it the next day, but its worth it.  ...  ... The spinach enchiladas are great, although I have no idea what that Baja sauce is, since its buried under a mountain of cheese.
19	3	0	1	0	Nothing stood out for better or worse, such that I  would not seek it out nor would I reject going back ...  ... Big portions for a decent price, but again, kinda run of the mill.
19	4	0	1	0	Great service and delicious Mexican food.  Everything is served with lots of cheese...yummy! Love the sopapillas with honey too.
19	4	0	1	0	Always Consistent. If a restaurant can't nail down consistency...what's the point? Knowing what you're getting when you go is a plus.  ...  ... This place has been here for a long time. There used to be a Popo's Too on the east side until it sadly closed down. My sister and I were not happy campers. But low and behold the original is still alive and well and kickin' great dishes EXACTLY LIKE THEY DID ON THE EAST SIDE! Again, consistency. The owner is always present and taking checks, seating guests and that again is an added bonus. Everything is fresh, the rice is great, unlike most places here where it's just starchy and gross and the medium salsa is always yummy. Request the hot salsa as well...it's not overly hot and quite frankly not sure why it's their "hot" salsa but regardless-it's deliscious. I had the El Pollo Especial except I ordered it not fried and with Machaca beef...and they were of course accomodating. The jalepeno cream cheese they top it with is well, excessive, however a little goes along way and I'll be eating the other half for dinner.  ...  ... If you get the opportunity to go, go. The margaritas are also quite yummy and who can go wrong with $.99 ritas for happy hour. Just wish they were closer to Scottsdale!
19	3	0	1	1	I hate to say it, but my recent 5 star review is coming down.  Why?  Well,  something bad is going on at Popo's.  On our last two visits we were underwhelmed with the service and the very last time we went (only 3 days ago) the food was sub-par as well.  We know they are in the process of opening a second location and hope that this sudden decline in awesomeness is due to that situation.  Don't know, but until things improve, I'm gonna not drive out of my way to visit.  Such a pity, as this place had amazing Sonoran style Mexican food.  My favorite thing on the menu was their incredible authentic rice which was undercooked and just plain not good on Friday night.  My next favorite thing is their salsa which tasted fine but was not properly prepared (huge chunks of uncleaned peppers and big pieces of cilantro) so it was off putting.   ...  ... Oh, please, will the Mexican Food Gods of Phoenix not let Popo's suffer the same failures as so many of their sister/brother mexican/american restaurants have suffered?  Seems like once they expand, the thing that made them so fantastic in the first place is lost forever. ...  ... I'm gonna go sit in the corner and cry awhile.
19	5	0	0	0	The best mexican food in the whole state, possibly the world. I crave it and have been going there since I was born! I love their salsa and the service is always great! ...  ... (except on the bell location, bunch of teenagers with zero service skills, they need to send the girls over there to teach them)  ...  ... They do deliver for orders over $100.00... Which is great when I order party trays for them.  ...  ... Bottom line, I would live there if I could :)
19	4	3	5	5	When someone mentions Mexican for lunch, I just figure it's gonna be another 'berto's, but not this time! ... Popo's is NOT easy to find and I almost drove right by it. It's in a little strip mall on the north side of Indian School. I didn't realize there was parking in back, but there are a few in front and I was lucky enough to find one.  ... We got a HUGE booth! The whole place is pretty spacious and the seating is super comfy. I always ask for a booth. I don't know why, but I love a booth. ... I had a combo of a chili relleno, enchilada and rice and beans. Everything was fresh, if a little greasy. There was a puddle of grease under my rice, but I didn't care much because I was eating Mexican food. We got chips and salsa right as we were seated. Service was quick during out entire meal. We ended up staying after our server left (it was one of those lunch meetings with 4 people who like to talk a LOT and we had to get our tab and pay so our server could leave) and nobody gave us any hassle for staying a couple hours. ... I really liked the bathrooms! Super clean, without that damn southwest decor. I reallllllllly hate kokopellis and cacti and whatever else makes up the southwest theme. Hate. Blech! ... The prices were a couple dollars higher than what you'd normally see, but it was fine since the quality of food was really good.  ... Oh, and I was speaking Spanish to the hostess but apparently she didn't speak it. Whoopsie!
19	1	0	0	0	I would not go back here. I ordered the all you can eat tacos. I asked for extra tomatoes, and when I received the tacos there were barely any tomatoes (although I did ask for extra!) and I was told I would be charged a dollar for asking for extra. I was not informed about this extra charge when I asked for them.  ...  ... The meat in the tacos was room temperature. The plate was hot, but the tacos were not.  ...  ... I've been to many Mexican restaurants in the valley, and I would honestly have to say the $1 tacos on tuesdays at Filibertos are better. I will not return here.
19	4	0	1	0	Good food, fast service, a lot of food, we had to get to go containers (not normal for us)
19	5	1	0	0	Way better then the new location! Have been going here for 12 years!
19	5	1	0	0	I LOVE this place, the freshly made salsa is always amazing, the food is great and I you get a lot of food for your money. I used to live only 15 minutes away and loved going, now I moved all the way to Gilbert, and I still try and make the drive once in a while to get my fix on Popo's. I recommend this place to friends and family.
19	5	1	2	0	How have I not reviewed this place? ...  ... I am pretty ashamed of myself for that and its a disservice to you my readers. I apologize!!! ...  ... This place is in the Maryvale area of Phoenix. They have fantastic daily specials, especially on Tuesday and Saturday. Why you ask? Good Question! 1.00 Margaritas with purchase on an entree limit 4 per person. Frozen or on the rocks and they are tiny. (Granted they are not the 1/2 gallon bucket glasses but 2 of them and I am happy, 4 of them and I am time traveling!) ...  ... Now for the food. Best. Mexican. Food. In. Arizona. ...  ... I do not say that lightly, growing up in Arizona I lived in Tucson for my childhood only to move up here to where it is hotter in my early 20s. I have had my fair share of Mexican restaurants here in town, and we have ALL been to a (Fill-in-blank)bertos. ...  ... I could drink the salsa by the gallon here. The tamales are amazing, the seafood enchiladas are wonderful, and the fajitas are to die for! ...  ... They have a ton of TV's to watch sports with too.  ...  ... The Bell Rd. Location is really good as well, but there is just something about this location that has be driving back down here even though the other one is closer.  ...  ... I highly recommend going, and you may drive right by it if you aren't careful. Its tucked away next to a pawn shop in a strip mall on the North side of the road. (More parking in back). ...  ... Go. Its worth it!
19	1	0	0	1	After having others recommend this place to me as the best Mexican in Phoenix, even going so far to say "I drive such and such amount of miles just to get there!" I was sorely disappointed when I tried the restaurant's fare. ...  ... I had a shredded beef burrito with a side of beans and my wife had some sort of chicken quesadilla, but you wouldn't know any of the dishes from a saucer full of salt. Yeah, the saltiness was that bad. On top of that, my wife's food was so greasy she didn't eat more than a few bites till she lost her appetite and returned it. ...  ... The service was good; the waitress was nice and didn't give us any flak about the return, taking it off the bill. Other than her, though, this place loses; "best place for Mexican," indeed.  ...  ... I've basically given up on finding decent Mexican in Phoenix; can cook better, myself.
19	5	0	0	0	I love this place. I has the best salsa and chips. It is a little scary when you have to park out back, but it is safe.
19	5	1	3	1	Update to my last review. The bell location is up to par!  ...  ...  ... Best food, amazing salsa ( i could eat a gallon of it), good prices, and awesome staff at both locations.  ...  ... I have been going to popo's for 23 years and love it just as i did the first time I had it.
19	1	1	0	0	Food is so so, they serve their food messy!!!  They put cheese all over the food by the time it gets to your table is a blob of melted cheese!!!!!!
19	3	1	2	1	Not sure why this place is such a fav for so many people. I thought it was "ok" but nothing that I would drive to. The $99 margs were great value and tasty but warning that they are VERY sweet and cant be altered to make less sweet.  Food was gringo mex food typical of AZ restaurants. I had the fajita salad and would definitely not order again not because it wasnt good but because it was completely average and didnt have many faj veggies .   Chips and Salsa were also typical avg mexican- nothing special or flavorful.   The one plus was our server who was very sweet. She was slow since it was busy for $99 margs but she was extremely cheerful and as attentive as she could be for as busy as she was.
19	5	1	2	1	Best margaritas I have EVER had and I have had plenty.  I love that no matter how busy they get, the ladies are fast with my order. I love coming here on Tuesdays or Saturdays for their .99 margarita special. My favorite meal is the chimi with jalapeo cream cheese. To die for! I love this little restaurant! Best Mexican food place for me.
19	1	0	1	0	Be very careful with this place. I ate there a couple months ago as an invited guest of the proprietor Michael. The food was OK, but not better than OK. I wanted flan for desert, but they were out. I decided to have no desert but Michael insisted that I try the chocolate burritos. Why anybody would eat something like this is beyond me. It's just stupid and nasty.  ...  ... An hour after the meal I was in a Fry's grocery store. I barely made it to the restroom before a serious bout of projectile vomiting ensued. If you like food poisoning with your tired Sonoran dinner, this is the place for you.
20	4	2	7	5	This very cozy cute cafe is a little hard to find, even though it's right off 1-10 and 40th st.  If you are a fan of independent unique restaurants, you should like this place. ...  ... The food is good, the atmosphere is even better.  All wood, very cozy and quaint.  I usually get the chicken sandwich which comes with avocado and bacon, and their fries are fresh cut.  It is comfort food at its best.   ...  ... I have heard their breakfast is great, but i believe they are open only M-F 6:00 am - 2pm (closed weekends).   If this is close to you for lunch/breakfast during the week, you shoudn't be disappointed .
20	3	1	1	1	A friend introduced me to this place for lunch. the other day and I'm so glad he did. It's off the beaten path but that doesn't seem to have hurt their traffic. They offer breakfast and lunch and have a pretty loyal crowd, but they're happy to see new faces too. ...  ... I had the tuna melt on Parmesan bread yum. The tuna is mixed with diced celery and sweet pickles, and it comes with bacon and Swiss (I 86ed the tomatoes ... big surprise). The french fries were fantastic! My friend went with the Thursday lunch special, which was beef burgundy tips over egg noodles (aka stroganoff), and didn't say a word from the time he leaned until his plate until it was all but licked clean.  ...  ... Drinks are self serve and I like that they brew their own ice tea - it's the good dark, teeth-staining ice tea that I loooooove. ...  ... To call this place a "greasy spoon" wouldn't do it justice. And, it definitely deserves a return visit.
20	5	1	2	1	I've been going to the Peppersauce frequently for about a year now and it is always good food.  They have a daily special which is always good.  They generally have pretty decent seating that can handle a group of 6-8 and its easy to get 4 in. ... The food is maybe best described as trucker food.  The got lots of different hamburger and chicken sandwiches as well as meatloaf, Reuben sandwich and other tasty lunch fair.  The portions are generally huge and just in case you are still hungry, they have some cookies you can buy on the way out.   Like the name of the restaurant implies they have a decent variety of peppersauces on the tables, such as Habenero Tabasco and Cholula. ... With a meal, a drink and tip you will get out for about $13-14 per person. (Although I am sure you could go cheaper, you really wouldn't get the experience.) ... They are also great for breakfast.  I generally split their breakfast burrito with a friend because its so large. ... My 5 star rating represents a "best in class" rating.  Sure there are other places I'd rather go given unlimited time and funds but for a good comfort food meal, this is as good as it gets.
20	3	0	1	1	A decent lunch spot with restaurant service in a fairly industrial area.  I would give the wait staff and atmosphere 4+ stars as it is a very comfortable little restaurant to have lunch at, whether it is with co-workers, business associates, friends or by yourself.  However, for the food I'm giving if 3 stars - nothing wrong with the food, but nothing great with it either.  Decent diner food, not many options to eat too healthy too (you need to be creative if you're watching calories!).  I eat there a few times a month typically, so I definitely recommend.
20	5	0	1	1	Very good food. Stopped for breakfast on a rainy morning on a friends reccomendation. Great food and very friendly service. I would recommend to anyone and can't wait till I am in the area again. Best hash in town.
20	4	0	1	0	Good food. Place seems a little hidden, but I like places like that. :) ...  ... They put green grapes in their side salad! Omg, it was soooo good! I really like their meatloaf too. Nice cafe to go to during my lunch break.
20	4	15	15	15	Where The Hell Are We!! ...  ... Like I said we didnt get to too many different places to eat this week. So everyday we would head over here for lunch and yes I mean EVERYDAY!Now they where driving and BUYING so what could I say, but wow this place was out in the middle of nowhere. It was an old converted house and they offered a huge menu of all country cookin. ... The place was always packed at lunch time so it was well known in these parts. I found the food very tasty and the service was great and entertaining. Wish it was here in these parts =)
20	4	0	0	0	ok  it is a ok (3stars) but just because the staff is fantastic and the food is very good and my waitress was a cutie I will step up to the plate(no pun intended) and give this hidden gem 4 stars. hidden in an  industrial area in phx this establishment is clean and the outdoor area is well maintained.
20	4	0	2	1	I have now been to this restaurant 5 times. I have taken my staff, my wife, a client, a vendor and just stopped for breakfast one day.  Always good, always friendly! It is also always very busy so go early; it is worth the hunt to find it.
20	3	0	0	0	i took the wife here this morning her first visit my 2nd visit i pretty much stick to my 1st review the service is fantastic and the food is good the sausage i had today was a pre maid patty and had a funky taste to it  my wife was not thrilled w/the breakfast burritto. though the place is cute and intresting decor i think my days at peppersauce are over it was good while it lasted ........its not you peppersauce its me
20	4	0	0	0	Small place, very hidden. Food was great. Service was friendly. It's pretty popular, every time I've gone, it was packed.
20	4	1	1	1	It may be tough to find, and the lunch service may take just a stitch over an hour, but Peppersauce is the best homestyle greasy spoon south of the airport. ...  ... Nestled in an industrial neighborhood, Peppersauce is the perfect blend of kitsch and delish that a old school cafe should be. The service style is a bit different--you generally don't wait to be seated, but can grab a table and your own drinks before being waited on. Service is spotty and definitely diner-esque, but the girls are very friendly. ...  ... There is really only one item on the menu that i order...the veggie reuben. It is a delicious mountain of sauerkraut topped with cheese and dressing on perfectly-grilled, buttery rye. It definitely ranks in the top ten sandwiches of all time for me. The fries, are ok, and the side salad is pretty good too. ...  ... If you are willing to navigate the industrial park to find it, you should give peppersauce a try.
20	4	0	1	0	I love Peppersauce!! It is a cozy little nook right by my office where I can get a hearty breakfast for really inexpensive. They have a little store front set up in the front of the restaurant where you can buy unique gifts. The food, service and ambiance is great at Peppersauce and I will defiantly be back!
20	5	0	2	0	Peppersauce Cafe is one of my favorite places to eat. Though there are many amazing dishes here, my favorite is the pulled pork sandwich. It is topped with onion rings and is FANTASTIC!. I discovered this restaurant about 3 years ago when I was working in the area. I have taken many customers and friends there for lunch. It's a real home cooked meal for just over the price of what you would get fast food. The staff is courteous and remembers who you are. I think that's important for businesses.  Anyhow, Peppersauce gets two thumbs up from me!
20	3	0	0	0	It was just okay. ...  ... I didn't have a hard time finding it.  The house/building isn't as cute as say Cibo or House of Tricks. ...  ... My husband and I shared a breakfast burrito with green chilies, tomatoes and peppers added to it.  It was edible but I have had better.  He had a side of fresh corn beef hash.  He didn't seem thrilled with it. ...  ... The service was great.  I wouldn't go out of my way to go back though.  That makes me sad because it is a breakfast/lunch place near my home so I really wanted to love it.
20	5	0	0	0	This cafe is sort of hidden away and only open until 2pm but it's great. Real friendly staff, and delicious food. I recommend the Peppersauce burger.
20	1	0	1	0	I went there with my friend who really likes it.  I ordered  an $8.50 Reuben that had three wafer-thin slices of corned beef wadded into a ball in the middle to provide the illusion that there was some beef on the sandwich.  I pointed this out to my not-so-friendly server when she queried my satisfaction with the meal.  She said, in a snotty put-upon voice, "Well, we weight the meat for every sandwich!  Every sandwich gets four ounces!"  It was clear this one was way under and when I pointed this out she said, "do you want more meat?"  I asked if I was going to be charged - she said "Yes!"  I said no thanks and now my mission is to dissuade anyone who cares from ever going to this place.
20	5	0	0	0	Great food the tuesday special is one of my favorites chicken fried chicken
20	3	0	1	0	Went for lunch. It was pretty busy so service is slightly slow, took a little over an hour for lunch.  ... The food is a little overpriced for what it is, but the quality is good. I got the grilled tuna steak salad. The tuna steak itself was a little over done and dry, and the salad was mostly iceberg lettuce, but it was passable. A little heavy on the cheese, but there were grapes in the salad and that was a nice touch.  ... My friend got the Thursday special, beef tips over noodles. He goes Thursday almost every week so, needless to say, he's a huge fan.  ... I would note, if you want a quick lunch pick somewhere else for sure.
20	5	0	1	0	We come out to phx for spring training games and we would eat breakfast here every day if we could. Have not tried lunch yet. The service is great also. Cassie is our favorite. She is the best person we have ever met. And if you need a police officer seems to always be some in there. Don't pass on this place.
20	5	1	4	0	The Peppersauce is reopened with new owners.  My wife and I stopped for lunch there today.  The inside has been painted and some things are moved around but basically it looks the same.  Only cleaner!  Not that is was dirty before but it was worn and needed fresh paint and spiffed up.   ...  ... I had the Bbq beef sandwich with coleslaw.  My wife had Fried Chicken with mashed potatoes and gravy.  The flavor was really good on both meals.  The service was excellent.   ...  ... We will be returning for sure!   Give it a try, you wont regret it..........
20	4	0	0	0	Peppersauce has reopened under new owners.  My wife and I stopped by for lunch yesterday (Thurs) with four other friends.  Were greeted by the owner.  Service was excellent.  Atmosphere is relaxed and homey.  Everything spotless and clean.  This place, locaded in an industrial area is so nice and home like.  Quiet and peaceful.  Leave the hustling world behind. ... Restaurant has breakfast and lunch--open 6:00 to 2:00. ... Wife and several of us had the special which was tri tips in burgundy sauce on a bed of noodles.  Simply delish.. ... One of my friends who loves hamburgers, in fact that's all he eats out is hamburgers, got the peppersauce burger which he declared excellent.   ... My wife got a ruben which she said was very good.  It came with slaw which she said tasted "old". ... Tea is brewed from real tea and was delicious.   ... Was a really good meal for us all.
20	4	0	1	0	Good food.  Good service.  Tiny parking lot.  Try the Texican!  Ground beef and chorizo.  Yum.
20	3	0	1	0	This is a decent place to grab lunch.  It's a converted house in an industrial area with not too many other options from what I could tell.  Not a ton of parking.  Plenty of tables and seating inside, much bigger than I expected.  It is VERY loud in there, definitely not the place for intimate conversation.   ... The service is friendly and fast, my butt had barely hit the chair when they were trying to take my order.  Really quick with the drink refills and bringing the food out. ... The food was average.  I got the meatloaf sandwich, a huge slab on meatloaf, provolone, on texas toast (is it wrong to call it texas toast in Arizona? ;) )  I thought the sandwich was plenty big, but a bit bland...lots of hot sauce came into play.  The potato salad was good. ... I would come here for a quick, gutbomb lunch.  I would also bring clients here for a quick, fun, downhome meal. ... ***Update - This has become my go-to-spot for a quick lunch and I will say that the Pablano Turkey Sandwich is my favorite menu item.
20	3	0	0	0	Food was adequate.  Staff were nice.
20	3	0	0	0	Good food. Service is decent.
20	5	0	0	0	Amazing breakfast and wonderful service. This place would be booming with a better location.
20	2	0	0	0	My wife and I eat here frequently and the quality has gone down lately.  I had the Meatloaf and it was not so good.  That visit was a couple of weeks ago.  This last week we stopped for lunch and I ordered a burger.  The patty tasted like the frozen ones you buy at Safeway.  Really??  Come on guys, put some effort into it.  It was tough and tasted like it had been frozen.    ...  ... Peppersauce could be a great place but it seems like they are cutting corners......
20	4	0	0	0	Really good food, super friendly and attentive service.
20	4	0	0	0	Great place for lunch with good food and excellent customer service. Thanks!
20	4	1	0	0	At first glance and the area its in your like I am not going in there! but man what a surprise!! food was great and the staff was friendly. great place for lunch!
20	4	0	0	0	Really good, right down the street from my shop I eat there all the time.  Kathy is great, she cares and the food is good.  My fav is the chicken cob with balsamic.  If you're feeling like a burger or sandwich make sure to get the pretzel bun (yum).
20	4	0	1	1	Arrived just about the time this place filled up and that was around 11:40am. So much for the beating the crowd idea. Waitress said it wasn't usually this crowded. Still, about 20 minutes later, I had my Turkey Poblano melt and homemade potato salad. The salad had chopped radishes and green peppers which was unusual and the salad was served nice and cold with chunky potatoes. Everything in and around that melt was also quite good. The turkey quality could have been slightly higher, otherwise it pretty perfect. The parmesan bread was the highlight and the layers of mild poblano, pepperjack and bacon went together well. Let it cool and it is even better. Overall nice experience in this building that used to be a house and is in an unusual location in this area. Chicken salad looked great also on the way out.
20	4	0	0	0	Havent been here since about 2003 ish.... So i was surprised to see it still open in the same name,, Came in early this week and will be coming back. ...  ... Still familiar looking menu, and the daily breakfast seemed the same so i went with it... Will be back at least once a week,, So glad this place is still here now that i am working in the area again !!  ...  ... Keep up the great work.. ...  ... Place is Clean, portions are adequate to price, food tastes are above Par.. mmmmm
20	4	0	1	1	Stopped by for lunch,,, 1st lunch at this place and i have to say ,, The Teriyaki Shroomer was delicious !!!  ...  ... A tad greasy at the begining, but awesome flavor,,, def a goto lunch spot ,,,,  ...  ... Thanks again to the staff there,, !!! great job..
20	5	0	0	0	First time impression was awesome! Sat down as soon as I walked in, the server came right over and asked me what I'd like to drink and if I know what i want already! They must have a lot of regulars that come her for a quick good meal and go. Great business. I ordered the special, whatever it was it was fantastic. Fries were yummy and crunchy. Everything is great here, I look forward to being a regular. It's super close to my company's office!
20	4	6	10	9	Our team chose this place to have breakfast 2nd year in a row before our team build activity. I guess we spend so much time together we're starting to think alike because all 6 of us ordered the same thing, the chicken fried steak, gravy & eggs! Six people can't be wrong, we all cleaned our plates! I thought it was better than my usual favorite go to restaurant for chicken fried steak breakfast. This place appears to be a little hole in the wall Cafe but it was certainly busy, has great food and service to match,  one of those tucked away places that is a must try!
20	5	0	1	0	I used to go to this restaurant quite often, years ago. Didn't realize that they were open again until I read a fellow yelpers review about attending recently. My team at work wanted to do breakfast together, so I hastily suggested that we go to this cozy spot.  ...  ... I called ahead to inform them that a semi large group was coming. They said they would get a table ready and let the kitchen know. As I entered my first thought was that the place looks so nice inside! They have cozy little tables that look refinished from what I remember. I suggested the chicken fried steak and eggs to everyone because it is apparently to die for (and it was!). Many members of my team ordered it and those that didn't looked longingly at it as it passed under their noses.  ...  ... Our waitress was very friendly and gave suggestions as needed. She didn't seem to blink an eye that it was such a large table. The food came out quickly and was very yummy! She broke up the check for us, no questions asked.  ...  ... I am so excited that this restaurant is open again! I will definitely be going back as it is right near work (although that could be a bad thing!)
20	2	0	0	0	I have been here several times because it is a favorite go to place at my company due to its proximity. ...  ... They are open for breakfast and lunch only. The lunch food for me has been consistently terrible.  ...  ... I cannot recommend it for lunch.
20	5	0	0	0	Keep hearing great stuff about this place.  So, today I am going.   I will see if I have to change by review after I eat there, ...  ... Made it there and it was worth it.  Great fish and chips and peppersauce burger for the son.  We will be back.
20	4	0	1	2	WHOO HOO . . . My 100th Review ...  ... This place was definitely a great choice for a 100th review . . . I would have hated it if it was a bad review . . . but . . . this place rocked. ...  ... We were seated quickly and our waitress took our drink order . . . told us of their lunch specials and returned promptly to take our order.  For me . . . Iced Tea, Pastrami Melt with French Fries and a side of Coleslaw. ...  ... Iced Tea was fresh and clear and ice cold . . . Coleslaw was crunchy with just the right amount of dressing, not limp and watery . . . French Fries were hot, crisp and firm . . . and the Pastrami Melt was down right heavenly. ...  ... My only reason for not giving five stars was the noise level . . . there were times that I could not hear my lunch partner speak . . . I may be a little hard of hearing, but I am not that bad . . . This place is definitely on the I'LL BE BACK list . . .
20	1	0	0	0	Walked in at 3 minutes past 2 and was told they were closed. I said it was 2 and they told me "Too Bad" I said I just wanted something to go and I was told the kitchen was already shut down. Is this how they treat customers? I will tell everyone not to ever go there.
20	3	0	1	0	Cheerful place and friendly staff!  Good breakfast spot.  We had chorizo burro and huevos rancheros; they were solid presentations.  Not really fair as we've been eating killer Mexican in  Ensenada, Mexico recently.  Hope to come back for lunch soon!
20	5	0	0	0	I guess the new owners of been here about a year. I checked the other reviews and see some were under the old ownership. ... Was really surprised to see how good this burger I had was - just ordered the daily special - they make their own burger patties and this 1 was the jalapeno bacon cream cheese. It was awesome.
20	5	0	0	0	Good food great service at a reasonable price.  Good place to take customers for lunch.  Definitely will be going back.
20	5	0	0	0	Have eaten here numerous times. Really like the staff. They work as a team like I have you rarely see. The food is fantastic. Good comfort food is what I go here for. I had the chorizo burger last time I was there, out of this world.
20	4	0	0	0	Great Sandwiches, Salads, and Fries! Very friendly staff. A bit small during lunch hour rush but worth it!
20	4	0	0	0	Very friendly staff. Simple menu with enough options to satisfy anyone with either a sweet or savory breakfast craving. The food was hot and good. I got the chicken fried steak, which wasn't my favorite (I'm kinda picky on how I like mine) however was sill.good. the eggs were cooked perfectly which I appreciate a ton because I hate snotty whites and these over mediums were snot free. Good seasoning on my hashbrowns. Hot coffee. Great little breakfast nook that is easy to.get to, has great atmosphere, good service, and quality food
